Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_21_07,23281,-53,46.50,53,14.89,4,3.638,3.736,3.784,3.729,0.000,0.000,17.59,-10.76,19,11
2026-06-01T22_21_07,23282,-53,39.46,55,14.95,4,3.648,3.763,3.807,3.732,0.000,0.000,16.92,-9.26,19,1
2026-06-01T22_21_07,23283,-47,39.34,55,14.99,4,3.649,3.803,3.799,3.735,0.000,0.000,16.21,-5.24,19,10
2026-06-01T22_21_07,23284,-47,34.82,56,14.92,4,3.663,3.775,3.807,3.674,0.000,0.000,14.52,-5.36,19,0
2026-06-01T22_21_07,23285,-47,34.94,57,14.96,4,3.643,3.797,3.823,3.699,0.000,0.000,14.85,-9.51,18,10
2026-06-01T22_21_07,23286,-47,36.70,59,14.94,4,3.657,3.790,3.769,3.725,0.000,0.000,15.11,-1.85,19,0
2026-06-01T22_21_07,23287,-46,39.21,62,14.78,4,3.602,3.740,3.740,3.701,0.000,0.000,16.81,-1.34,18,10
2026-06-01T22_21_08,23288,-46,39.47,63,14.72,4,3.592,3.726,3.706,3.692,0.000,0.000,17.84,-3.73,19,0
2026-06-01T22_21_08,23289,-46,41.47,67,14.54,4,3.537,3.691,3.727,3.587,0.000,0.000,19.70,-1.34,18,10
2026-06-01T22_21_08,23290,-46,45.74,72,14.26,4,3.480,3.580,3.708,3.494,0.000,0.000,23.93,2.43,19,1
2026-06-01T22_21_08,23291,-45,45.12,76,14.13,4,3.422,3.575,3.610,3.524,0.000,0.000,26.95,-0.34,19,9
2026-06-01T22_21_08,23292,-45,46.37,80,13.81,4,3.369,3.482,3.566,3.392,0.000,0.000,27.17,3.93,19,1
2026-06-01T22_21_08,23293,-46,49.26,85,13.77,4,3.327,3.479,3.568,3.394,0.000,0.000,30.37,7.07,19,9
2026-06-01T22_21_08,23294,-46,45.62,88,13.61,4,3.315,3.431,3.494,3.369,0.000,0.000,31.34,8.58,19,1
2026-06-01T22_21_08,23295,-49,47.50,92,13.53,4,3.285,3.408,3.506,3.329,0.000,0.000,32.18,11.71,19,9
2026-06-01T22_21_08,23296,-49,45.74,93,13.50,4,3.279,3.407,3.487,3.323,0.000,0.000,32.60,14.73,19,0
2026-06-01T22_21_08,23297,-48,40.72,98,13.48,4,3.278,3.410,3.488,3.300,0.000,0.000,32.21,18.37,19,13
2026-06-01T22_21_08,23298,-47,39.59,99,13.58,4,3.287,3.406,3.503,3.383,0.000,0.000,30.65,18.12,19,3
2026-06-01T22_21_08,23299,-47,37.21,99,13.62,4,3.315,3.436,3.525,3.345,0.000,0.000,29.39,17.49,19,13
2026-06-01T22_21_08,23300,-48,35.82,99,13.72,4,3.330,3.462,3.557,3.368,0.000,0.000,27.84,16.36,19,3
2026-06-01T22_21_08,23301,-48,33.56,99,13.84,4,3.350,3.470,3.576,3.442,0.000,0.000,26.13,16.49,19,13
2026-06-01T22_21_08,23302,-48,31.93,99,13.88,4,3.364,3.494,3.591,3.431,0.000,0.000,25.44,15.36,19,3
2026-06-01T22_21_08,23303,-48,32.43,99,13.96,4,3.378,3.511,3.594,3.472,0.000,0.000,23.45,14.10,19,13
2026-06-01T22_21_08,23304,-46,30.17,99,13.99,4,3.390,3.542,3.594,3.467,0.000,0.000,24.08,14.73,19,2
2026-06-01T22_21_08,23305,-46,28.92,99,14.01,4,3.411,3.551,3.611,3.434,0.000,0.000,22.54,13.60,19,12
2026-06-01T22_21_08,23306,-45,28.42,99,14.07,4,3.434,3.538,3.586,3.513,0.000,0.000,22.71,13.35,19,2
2026-06-01T22_21_09,23307,-45,26.78,99,14.12,4,3.439,3.534,3.626,3.519,0.000,0.000,21.25,13.22,19,12
2026-06-01T22_21_09,23308,-43,26.15,99,14.13,4,3.445,3.583,3.618,3.482,0.000,0.000,20.11,12.97,19,2
2026-06-01T22_21_09,23309,-43,26.15,99,14.16,4,3.462,3.565,3.607,3.528,0.000,0.000,19.95,13.22,19,12
2026-06-01T22_21_09,23310,-47,26.03,100,14.20,4,3.460,3.584,3.647,3.511,0.000,0.000,19.70,12.97,19,2
2026-06-01T22_21_09,23311,-47,23.77,99,14.21,4,3.474,3.589,3.606,3.545,0.000,0.000,19.01,12.22,19,12
2026-06-01T22_21_09,23312,-49,24.40,99,14.24,4,3.471,3.600,3.656,3.517,0.000,0.000,19.23,12.22,19,1
2026-06-01T22_21_09,23313,-49,23.27,99,14.27,4,3.491,3.578,3.647,3.559,0.000,0.000,18.16,12.59,19,11
2026-06-01T22_21_09,23314,-48,22.51,99,14.29,4,3.483,3.605,3.655,3.542,0.000,0.000,18.02,12.22,19,1
2026-06-01T22_21_09,23315,-48,22.14,99,14.31,4,3.485,3.595,3.664,3.561,0.000,0.000,17.85,12.22,19,11
2026-06-01T22_21_09,23316,-47,21.88,99,14.31,4,3.499,3.605,3.641,3.564,0.000,0.000,17.54,11.46,19,1
2026-06-01T22_21_09,23317,-47,21.13,99,14.33,4,3.493,3.628,3.663,3.543,0.000,0.000,17.40,11.84,19,11
2026-06-01T22_21_09,23318,-45,21.51,99,14.36,4,3.498,3.604,3.676,3.578,0.000,0.000,17.19,11.71,19,1
2026-06-01T22_21_09,23319,-45,22.01,99,14.35,4,3.513,3.610,3.653,3.570,0.000,0.000,17.03,10.96,19,11
2026-06-01T22_21_09,23320,-47,22.26,99,14.35,4,3.509,3.633,3.660,3.544,0.000,0.000,16.86,11.59,19,1
2026-06-01T22_21_09,23321,-47,21.13,99,14.38,4,3.503,3.632,3.675,3.567,0.000,0.000,16.82,10.71,19,10
2026-06-01T22_21_09,23322,-47,21.38,99,14.40,4,3.511,3.624,3.672,3.591,0.000,0.000,16.79,11.21,19,0
2026-06-01T22_21_09,23323,-47,21.01,99,14.39,4,3.516,3.625,3.662,3.588,0.000,0.000,16.26,11.59,19,10
2026-06-01T22_21_09,23324,-46,20.76,96,14.39,4,3.511,3.644,3.655,3.575,0.000,0.000,16.32,10.71,19,0
2026-06-01T22_21_09,23325,-46,21.13,99,14.38,4,3.514,3.637,3.675,3.548,0.000,0.000,16.14,10.58,19,10
2026-06-01T22_21_09,23326,-48,20.00,100,14.39,4,3.512,3.639,3.696,3.546,0.000,0.000,16.28,11.21,19,0
