Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_42_31,13901,-43,1.16,0,17.24,4,4.272,4.344,4.320,4.304,0.000,0.000,-0.20,-1.47,19,2
2026-06-01T22_42_31,13902,-43,1.16,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.17,-1.47,19,12
2026-06-01T22_42_31,13903,-46,1.42,0,17.24,4,4.272,4.344,4.320,4.303,0.000,0.000,-0.28,-1.47,19,2
2026-06-01T22_42_31,13904,-46,1.04,0,17.24,4,4.272,4.344,4.320,4.304,0.000,0.000,-0.14,-1.10,19,12
2026-06-01T22_42_31,13905,-47,1.04,0,17.24,4,4.272,4.344,4.320,4.303,0.000,0.000,-0.25,-1.47,19,2
2026-06-01T22_42_31,13906,-47,1.16,0,17.24,4,4.272,4.344,4.320,4.303,0.000,0.000,-0.24,-1.35,19,12
2026-06-01T22_42_31,13907,-44,0.91,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.22,-1.72,19,2
2026-06-01T22_42_32,13908,-44,1.29,0,17.24,4,4.272,4.344,4.320,4.303,0.000,0.000,-0.18,-1.35,19,12
2026-06-01T22_42_32,13909,-49,1.29,0,17.24,4,4.272,4.344,4.320,4.303,0.000,0.000,-0.24,-1.35,19,1
2026-06-01T22_42_32,13910,-49,1.04,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.27,-1.47,19,11
2026-06-01T22_42_32,13911,-48,0.91,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.17,-1.22,19,1
2026-06-01T22_42_32,13912,-48,1.54,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.18,-2.35,19,11
2026-06-01T22_42_32,13913,-48,1.54,0,17.24,4,4.272,4.344,4.320,4.302,0.000,0.000,-0.12,-1.22,19,1
2026-06-01T22_42_32,13914,-48,1.04,0,17.24,4,4.272,4.344,4.318,4.304,0.000,0.000,-0.24,-1.10,19,11
2026-06-01T22_42_32,13915,-48,2.04,0,17.24,4,4.272,4.345,4.320,4.304,0.000,0.000,-0.22,-1.47,19,1
2026-06-01T22_42_32,13916,-48,1.42,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.22,-1.60,19,11
2026-06-01T22_42_32,13917,-48,0.91,0,17.24,4,4.272,4.344,4.319,4.304,0.000,0.000,-0.19,-1.10,19,1
2026-06-01T22_42_32,13918,-48,1.04,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.19,-1.47,19,10
2026-06-01T22_42_32,13919,-48,1.04,0,17.24,4,4.272,4.344,4.319,4.305,0.000,0.000,-0.16,-1.35,19,0
2026-06-01T22_42_32,13920,-47,1.29,0,17.24,4,4.272,4.344,4.320,4.302,0.000,0.000,-0.16,-1.10,19,10
2026-06-01T22_42_32,13921,-47,1.04,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.21,-1.22,19,0
2026-06-01T22_42_32,13922,-48,1.92,0,17.24,4,4.272,4.344,4.319,4.304,0.000,0.000,-0.20,-1.47,19,10
2026-06-01T22_42_32,13923,-48,1.29,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.19,-1.47,19,0
2026-06-01T22_42_32,13924,-48,0.91,0,17.24,4,4.272,4.345,4.319,4.304,0.000,0.000,-0.16,-1.47,19,10
2026-06-01T22_42_32,13925,-48,1.16,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.17,-1.22,19,0
2026-06-01T22_42_32,13926,-48,1.16,0,17.24,4,4.271,4.344,4.319,4.304,0.000,0.000,-0.19,-1.72,19,9
2026-06-01T22_42_32,13927,-48,1.04,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.17,-1.47,19,0
2026-06-01T22_42_33,13928,-48,1.04,0,17.24,4,4.272,4.344,4.319,4.303,0.000,0.000,-0.21,-1.22,19,9
2026-06-01T22_42_33,13929,-48,0.79,0,17.24,4,4.272,4.345,4.318,4.304,0.000,0.000,-0.26,-1.47,19,0
2026-06-01T22_42_33,13930,-49,0.91,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.26,-1.35,19,9
2026-06-01T22_42_33,13931,-49,1.42,0,17.24,4,4.272,4.345,4.319,4.304,0.000,0.000,-0.23,-1.22,19,0
2026-06-01T22_42_33,13932,-49,1.29,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.18,-1.22,19,9
2026-06-01T22_42_33,13933,-49,1.54,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.24,-1.60,19,0
2026-06-01T22_42_33,13934,-48,0.91,0,17.24,4,4.271,4.345,4.318,4.305,0.000,0.000,-0.19,-1.35,19,8
2026-06-01T22_42_33,13935,-48,1.04,0,17.24,4,4.271,4.345,4.319,4.304,0.000,0.000,-0.30,-1.35,19,18
2026-06-01T22_42_33,13936,-48,1.29,0,17.24,4,4.272,4.344,4.319,4.304,0.000,0.000,-0.16,-1.47,19,8
2026-06-01T22_42_33,13937,-48,1.29,0,17.24,4,4.271,4.345,4.319,4.303,0.000,0.000,-0.24,-1.60,19,18
2026-06-01T22_42_33,13938,-48,1.67,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.23,-1.35,19,9
2026-06-01T22_42_33,13939,-48,1.16,0,17.24,4,4.271,4.345,4.319,4.303,0.000,0.000,-0.26,-1.60,19,18
2026-06-01T22_42_33,13940,-48,1.04,0,17.24,4,4.272,4.344,4.320,4.304,0.000,0.000,-0.17,-1.35,19,8
2026-06-01T22_42_33,13941,-48,1.16,0,17.24,4,4.271,4.345,4.319,4.304,0.000,0.001,-0.29,-1.22,19,18
2026-06-01T22_42_33,13942,-48,1.16,0,17.24,4,4.272,4.345,4.319,4.303,0.000,0.000,-0.25,-2.10,19,8
2026-06-01T22_42_33,13943,-48,1.54,0,17.24,4,4.271,4.345,4.319,4.303,0.000,0.000,-0.21,-1.47,19,17
2026-06-01T22_42_33,13944,-48,1.16,2,17.24,4,4.271,4.345,4.320,4.304,0.000,0.000,-0.34,-1.47,19,7
2026-06-01T22_42_33,13945,-48,1.29,0,17.24,4,4.271,4.344,4.319,4.303,0.000,0.000,-0.26,-1.22,19,17
2026-06-01T22_42_33,13946,-50,1.04,1,17.24,4,4.271,4.345,4.318,4.305,0.000,0.000,-0.30,-2.73,19,7
2026-06-01T22_42_33,13947,-50,1.42,0,17.24,4,4.271,4.345,4.319,4.302,0.000,0.000,-0.16,-1.35,19,17
2026-06-01T22_42_34,13948,-48,1.42,6,17.24,4,4.271,4.345,4.319,4.303,0.000,0.000,-0.20,-1.22,19,7
2026-06-01T22_42_34,13949,-48,1.29,7,17.24,4,4.271,4.345,4.319,4.303,0.000,0.000,-0.22,-1.47,19,17
2026-06-01T22_42_34,13950,-48,20.13,12,16.74,4,4.123,4.217,4.201,4.198,0.000,0.000,5.40,-3.73,19,6
2026-06-01T22_42_34,13951,-48,33.56,18,16.22,4,4.020,4.159,3.970,4.073,0.000,0.000,9.49,-13.40,19,16
2026-06-01T22_42_34,13952,-49,52.77,26,15.93,4,3.922,4.036,4.003,3.970,0.000,0.000,13.20,-8.00,19,6
2026-06-01T22_42_34,13953,-49,55.16,26,15.76,4,3.897,4.047,3.907,3.905,0.000,0.000,12.91,-11.26,19,16
2026-06-01T22_42_34,13954,-49,59.18,31,15.65,4,3.833,3.966,3.965,3.886,0.000,0.000,17.31,-15.40,19,6
2026-06-01T22_42_34,13955,-49,58.80,36,15.44,4,3.787,3.946,3.922,3.786,0.000,0.000,17.53,-9.63,19,16
2026-06-01T22_42_34,13956,-49,57.67,39,15.70,4,3.791,3.953,3.901,4.052,0.000,0.000,15.55,-25.33,19,5
