Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_17_20,18746,-44,2.29,48,16.23,4,3.857,4.251,4.075,4.051,0.000,0.020,-7.34,-21.31,19,4
2026-06-01T22_17_20,18747,-45,2.92,46,16.29,4,3.867,4.270,4.053,4.099,0.000,0.029,-8.65,-20.43,19,14
2026-06-01T22_17_20,18748,-45,3.42,40,16.32,4,3.878,4.279,4.050,4.111,0.000,0.024,-8.92,-22.19,19,4
2026-06-01T22_17_20,18749,-43,4.30,38,16.36,4,3.888,4.268,4.084,4.121,0.000,0.021,-9.03,-24.95,19,14
2026-06-01T22_17_20,18750,-43,3.17,31,16.37,4,3.897,4.283,4.094,4.099,0.000,0.028,-9.37,-26.84,19,4
2026-06-01T22_17_20,18751,-44,3.67,32,16.36,4,3.887,4.282,4.083,4.104,0.000,0.026,-8.38,-25.71,19,14
2026-06-01T22_17_20,18752,-44,4.55,30,16.37,4,3.899,4.290,4.076,4.105,0.000,0.022,-7.99,-25.83,19,3
2026-06-01T22_17_21,18753,-43,3.80,26,16.32,4,3.890,4.273,4.081,4.080,0.000,0.023,-8.16,-28.09,19,13
2026-06-01T22_17_21,18754,-43,6.69,19,16.36,4,3.893,4.276,4.092,4.099,0.000,0.021,-7.30,-31.86,19,3
2026-06-01T22_17_21,18755,-44,3.92,14,16.26,4,3.878,4.246,4.034,4.107,0.000,0.018,-6.58,-30.48,19,13
2026-06-01T22_17_21,18756,-44,8.69,7,16.15,4,3.834,4.208,4.049,4.057,0.000,0.010,-4.83,-33.12,19,3
2026-06-01T22_17_21,18757,-45,7.44,2,16.02,4,3.802,4.205,4.023,3.995,0.000,0.006,-2.67,-36.00,19,13
2026-06-01T22_17_21,18758,-45,5.56,0,15.97,4,3.790,4.184,3.995,4.002,0.000,0.001,-2.05,-29.10,19,3
2026-06-01T22_17_21,18759,-44,1.42,0,15.94,4,3.782,4.157,4.000,4.006,0.000,0.003,-1.56,-20.69,19,13
2026-06-01T22_17_21,18760,-44,3.17,0,15.92,4,3.770,4.155,4.000,3.997,0.000,0.003,-1.01,-14.03,19,3
2026-06-01T22_17_21,18761,-44,2.17,0,15.89,4,3.768,4.157,3.991,3.971,0.000,0.000,-0.97,-9.64,19,13
2026-06-01T22_17_21,18762,-44,1.16,0,15.88,4,3.764,4.154,3.989,3.968,0.000,0.000,-0.72,-4.99,19,2
2026-06-01T22_17_21,18763,-45,1.41,0,15.87,4,3.762,4.151,3.987,3.967,0.000,0.001,-0.70,-2.73,19,12
2026-06-01T22_17_21,18764,-45,1.42,0,15.86,4,3.760,4.151,3.984,3.966,0.000,0.000,-0.50,-1.72,19,2
2026-06-01T22_17_21,18765,-43,0.91,0,15.86,4,3.759,4.150,3.984,3.965,0.000,0.000,-0.52,-2.48,19,12
2026-06-01T22_17_21,18766,-43,1.16,0,15.86,4,3.758,4.149,3.985,3.964,0.000,0.000,-0.48,-1.47,19,2
2026-06-01T22_17_21,18767,-45,1.04,0,15.85,4,3.758,4.149,3.985,3.963,0.000,0.000,-0.45,-1.35,19,12
2026-06-01T22_17_21,18768,-45,0.66,0,15.86,4,3.758,4.148,3.985,3.964,0.000,0.000,-0.42,-1.60,19,2
2026-06-01T22_17_21,18769,-44,1.29,0,15.86,4,3.758,4.149,3.986,3.964,0.000,0.000,-0.41,-1.47,19,12
2026-06-01T22_17_21,18770,-44,1.42,0,15.86,4,3.759,4.149,3.986,3.965,0.000,0.000,-0.34,-1.47,19,1
2026-06-01T22_17_21,18771,-42,1.67,0,15.86,4,3.760,4.149,3.987,3.964,0.000,0.000,-0.37,-1.47,19,11
2026-06-01T22_17_21,18772,-42,1.04,0,15.86,4,3.760,4.150,3.986,3.966,0.000,0.000,-0.35,-1.47,19,1
2026-06-01T22_17_22,18773,-45,0.66,0,15.86,4,3.761,4.151,3.988,3.965,0.000,0.000,-0.40,-1.60,19,11
2026-06-01T22_17_22,18774,-45,15.35,0,15.87,4,3.761,4.151,3.988,3.967,0.000,0.000,-0.25,-1.47,19,1
2026-06-01T22_17_22,18775,-43,1.16,0,15.87,4,3.762,4.152,3.989,3.968,0.000,0.000,-0.27,-1.35,19,11
2026-06-01T22_17_22,18776,-43,0.79,0,15.87,4,3.762,4.153,3.989,3.968,0.000,0.000,-0.31,-1.35,19,1
2026-06-01T22_17_22,18777,-42,0.79,0,15.87,4,3.763,4.154,3.990,3.968,0.000,0.000,-0.37,-1.60,19,11
2026-06-01T22_17_22,18778,-42,1.16,0,15.88,4,3.763,4.154,3.990,3.969,0.000,0.000,-0.33,-1.47,19,0
2026-06-01T22_17_22,18779,-42,1.04,0,15.88,4,3.764,4.155,3.991,3.969,0.000,0.000,-0.36,-1.47,19,10
2026-06-01T22_17_22,18780,-44,0.91,0,15.88,4,3.765,4.156,3.992,3.970,0.000,0.000,-0.32,-1.47,19,0
2026-06-01T22_17_22,18781,-44,1.04,0,15.88,4,3.765,4.157,3.992,3.970,0.000,0.000,-0.33,-1.22,19,10
2026-06-01T22_17_22,18782,-44,1.16,0,15.89,4,3.766,4.157,3.993,3.972,0.000,0.000,-0.32,-1.60,19,0
2026-06-01T22_17_22,18783,-44,0.91,0,15.89,4,3.766,4.159,3.992,3.974,0.000,0.000,-0.37,-1.35,19,10
2026-06-01T22_17_22,18784,-44,0.79,0,15.89,4,3.767,4.159,3.994,3.972,0.000,0.000,-0.33,-1.35,19,0
2026-06-01T22_17_22,18785,-44,1.16,0,15.89,4,3.767,4.159,3.994,3.973,0.000,0.000,-0.33,-1.47,19,9
2026-06-01T22_17_22,18786,-43,1.16,0,15.90,4,3.768,4.160,3.994,3.974,0.000,0.000,-0.43,-1.47,19,0
2026-06-01T22_17_22,18787,-43,1.16,0,15.90,4,3.769,4.161,3.995,3.974,0.000,0.000,-0.33,-1.60,19,9
2026-06-01T22_17_22,18788,-44,1.04,0,15.91,4,3.770,4.162,3.996,3.977,0.000,0.000,-0.45,-1.47,19,8
2026-06-01T22_17_22,18789,-44,1.04,0,15.91,4,3.770,4.163,3.996,3.976,0.000,0.000,-0.38,-1.60,19,18
2026-06-01T22_17_22,18790,-45,1.04,0,15.91,4,3.771,4.164,3.997,3.978,0.000,0.001,-0.40,-1.72,19,8
2026-06-01T22_17_23,18791,-45,0.91,0,15.91,4,3.771,4.166,3.998,3.978,0.000,0.000,-0.29,-1.47,19,18
2026-06-01T22_17_23,18792,-43,0.66,0,15.91,4,3.772,4.166,3.999,3.978,0.000,0.000,-0.41,-1.35,19,7
2026-06-01T22_17_23,18793,-43,0.79,0,15.92,4,3.772,4.166,3.999,3.979,0.000,0.000,-0.37,-1.47,19,17
2026-06-01T22_17_23,18794,-43,1.04,0,15.92,4,3.773,4.167,4.000,3.978,0.000,0.001,-0.40,-1.35,19,7
2026-06-01T22_17_23,18795,-47,0.91,0,15.92,4,3.773,4.168,4.000,3.980,0.000,0.000,-0.37,-1.47,19,17
2026-06-01T22_17_23,18796,-47,0.91,1,15.92,4,3.774,4.168,4.000,3.981,0.000,0.000,-0.33,-1.22,19,7
2026-06-01T22_17_23,18797,-48,1.04,0,15.93,4,3.773,4.170,4.001,3.982,0.000,0.000,-0.27,-1.10,19,17
2026-06-01T22_17_23,18798,-48,1.16,2,15.93,4,3.774,4.170,4.001,3.981,0.000,0.000,-0.33,-1.72,19,7
2026-06-01T22_17_23,18799,-48,1.04,0,15.93,4,3.774,4.170,4.002,3.981,0.000,0.000,-0.28,-1.22,19,17
2026-06-01T22_17_23,18800,-48,1.29,0,15.93,4,3.775,4.171,4.002,3.982,0.000,0.000,-0.28,-1.60,19,6
2026-06-01T22_17_23,18801,-54,0.79,0,15.93,4,3.775,4.172,4.003,3.982,0.000,0.000,-0.36,-1.47,19,16
2026-06-01T22_17_23,18802,-54,0.79,3,15.93,4,3.776,4.172,4.003,3.983,0.000,0.000,-0.34,-1.47,19,6
2026-06-01T22_17_23,18803,-48,0.66,0,15.94,4,3.776,4.173,4.004,3.985,0.000,0.000,-0.35,-1.47,19,16
2026-06-01T22_17_23,18804,-48,0.79,0,15.94,4,3.777,4.174,4.004,3.984,0.000,0.000,-0.30,-1.47,19,6
2026-06-01T22_17_23,18805,-43,1.16,0,15.94,4,3.777,4.175,4.004,3.985,0.000,0.000,-0.43,-1.22,19,16
2026-06-01T22_17_23,18806,-43,1.16,0,15.94,4,3.778,4.174,4.005,3.986,0.000,0.000,-0.31,-1.47,19,6
2026-06-01T22_17_23,18807,-48,0.66,0,15.94,4,3.779,4.175,4.005,3.986,0.000,0.000,-0.26,-1.60,19,15
2026-06-01T22_17_23,18808,-48,1.42,0,15.95,4,3.779,4.176,4.005,3.987,0.000,0.000,-0.34,-1.60,19,5
2026-06-01T22_17_23,18809,-45,0.66,0,15.95,4,3.779,4.176,4.006,3.987,0.000,0.000,-0.44,-2.48,19,15
2026-06-01T22_17_23,18810,-45,0.79,0,15.95,4,3.780,4.177,4.006,3.988,0.000,0.000,-0.30,-1.22,19,5
2026-06-01T22_17_24,18811,-46,0.66,0,15.95,4,3.780,4.178,4.007,3.988,0.000,0.000,-0.32,-1.35,19,15
2026-06-01T22_17_24,18812,-46,0.79,0,15.95,4,3.781,4.178,4.007,3.987,0.000,0.000,-0.42,-1.35,19,5
2026-06-01T22_17_24,18813,-44,0.79,0,15.96,4,3.781,4.178,4.008,3.989,0.000,0.000,-0.31,-1.35,19,15
2026-06-01T22_17_24,18814,-44,2.04,0,15.96,4,3.781,4.179,4.008,3.990,0.000,0.000,-0.31,-1.60,19,5
2026-06-01T22_17_24,18815,-44,1.04,0,15.96,4,3.781,4.180,4.008,3.990,0.000,0.000,-0.33,-1.35,19,14
2026-06-01T22_17_24,18816,-44,1.04,0,15.96,4,3.782,4.180,4.009,3.989,0.000,0.000,-0.44,-1.60,19,4
2026-06-01T22_17_24,18817,-43,0.91,0,15.96,4,3.782,4.180,4.010,3.991,0.000,0.000,-0.38,-1.22,19,14
2026-06-01T22_17_24,18818,-43,0.66,0,15.97,4,3.783,4.181,4.010,3.992,0.000,0.000,-0.31,-1.47,19,4
2026-06-01T22_17_24,18819,-46,1.42,0,15.97,4,3.783,4.181,4.011,3.990,0.000,0.000,-0.35,-1.60,19,14
2026-06-01T22_17_24,18820,-46,0.91,0,15.97,4,3.784,4.182,4.011,3.992,0.000,0.000,-0.30,-1.22,19,4
2026-06-01T22_17_24,18821,-49,0.79,0,15.97,4,3.784,4.183,4.012,3.993,0.000,0.000,-0.31,-2.35,19,14
2026-06-01T22_17_24,18822,-49,0.91,0,15.97,4,3.784,4.183,4.012,3.992,0.000,0.000,-0.35,-1.47,19,3
2026-06-01T22_17_24,18823,-48,1.79,0,15.97,4,3.785,4.183,4.013,3.992,0.000,0.000,-0.36,-1.60,19,13
2026-06-01T22_17_24,18824,-48,0.91,0,15.97,4,3.786,4.183,4.012,3.993,0.000,0.000,-0.33,-1.22,19,3
2026-06-01T22_17_24,18825,-52,1.04,0,15.98,4,3.786,4.184,4.013,3.994,0.000,0.000,-0.40,-2.48,19,13
2026-06-01T22_17_24,18826,-52,1.29,0,15.98,4,3.786,4.185,4.013,3.995,0.000,0.000,-0.36,-1.60,19,3
2026-06-01T22_17_24,18827,-47,1.54,0,15.98,4,3.786,4.185,4.014,3.995,0.000,0.000,-0.34,-1.47,19,13
2026-06-01T22_17_24,18828,-47,0.79,0,15.98,4,3.786,4.186,4.014,3.995,0.000,0.000,-0.30,-1.35,19,3
2026-06-01T22_17_24,18829,-52,0.91,0,15.98,4,3.787,4.186,4.015,3.995,0.000,0.000,-0.30,-1.72,19,13
2026-06-01T22_17_24,18830,-52,0.91,0,15.98,4,3.787,4.186,4.015,3.996,0.000,0.000,-0.35,-1.60,19,2
2026-06-01T22_17_25,18831,-48,0.79,0,15.99,4,3.788,4.187,4.016,3.996,0.000,0.001,-0.39,-1.35,19,12
2026-06-01T22_17_25,18832,-48,1.16,0,15.99,4,3.788,4.188,4.015,3.997,0.000,0.000,-0.29,-1.22,19,2
2026-06-01T22_17_25,18833,-41,0.91,0,15.99,4,3.788,4.188,4.016,3.997,0.000,0.000,-0.28,-1.35,19,12
2026-06-01T22_17_25,18834,-41,0.91,0,15.99,4,3.789,4.189,4.016,3.997,0.000,0.000,-0.33,-1.72,19,2
2026-06-01T22_17_25,18835,-41,1.04,0,15.99,4,3.789,4.189,4.016,3.997,0.000,0.000,-0.44,-1.35,19,12
2026-06-01T22_17_25,18836,-44,0.91,3,15.99,4,3.789,4.189,4.018,3.997,0.000,0.000,-0.42,-1.47,19,2
2026-06-01T22_17_25,18837,-44,0.79,0,16.00,4,3.790,4.189,4.018,3.998,0.000,0.000,-0.35,-1.47,19,11
2026-06-01T22_17_25,18838,-44,0.66,0,16.00,4,3.791,4.189,4.018,3.998,0.000,0.000,-0.32,-1.35,19,1
2026-06-01T22_17_25,18839,-44,0.79,0,16.00,4,3.791,4.190,4.018,3.999,0.000,0.000,-0.35,-1.47,18,11
2026-06-01T22_17_25,18840,-43,0.91,3,16.00,4,3.791,4.190,4.019,3.999,0.000,0.000,-0.40,-1.60,19,1
